,X,Y,Z,RSSI
44350,485.0,94.0,49.0,-110.0
44351,444.0,92.0,194.0,-109.0
44352,330.0,472.0,82.0,-117.0
44353,383.0,14.0,320.0,-110.0
44354,346.0,481.0,362.0,-127.0
44355,319.0,291.0,147.0,-106.0
44356,456.0,379.0,182.0,-121.0
44357,243.0,99.0,429.0,-110.0
44358,206.0,8.0,194.0,-90.0
44359,327.0,387.0,215.0,-115.0
44360,111.0,130.0,63.0,-81.0
44361,123.0,336.0,397.0,-113.0
44362,52.0,45.0,40.0,-72.0
44363,257.0,191.0,352.0,-108.0
44364,488.0,410.0,385.0,-132.0
44365,60.0,127.0,277.0,-93.0
44366,115.0,40.0,125.0,-81.0
44367,372.0,286.0,38.0,-107.0
44368,266.0,249.0,385.0,-113.0
44369,414.0,271.0,426.0,-124.0
44370,287.0,168.0,456.0,-116.0
44371,92.0,407.0,74.0,-103.0
44372,64.0,471.0,73.0,-108.0
44373,87.0,20.0,390.0,-101.0
44374,258.0,408.0,355.0,-119.0
44375,249.0,356.0,14.0,-104.0
44376,236.0,265.0,388.0,-112.0
44377,157.0,103.0,170.0,-88.0
44378,340.0,403.0,84.0,-113.0
44379,219.0,149.0,342.0,-104.0
44380,8.0,138.0,134.0,-82.0
44381,299.0,386.0,199.0,-112.0
44382,235.0,410.0,468.0,-125.0
44383,21.0,398.0,470.0,-120.0
44384,268.0,141.0,241.0,-100.0
44385,444.0,396.0,284.0,-124.0
44386,66.0,139.0,272.0,-93.0
44387,481.0,498.0,489.0,-141.0
44388,307.0,95.0,464.0,-116.0
44389,206.0,161.0,165.0,-93.0
44390,241.0,456.0,178.0,-114.0
44391,141.0,421.0,42.0,-105.0
44392,325.0,493.0,101.0,-119.0
44393,492.0,285.0,130.0,-117.0
44394,35.0,475.0,476.0,-126.0
44395,53.0,252.0,480.0,-114.0
44396,433.0,270.0,241.0,-116.0
44397,95.0,47.0,13.0,-75.0
44398,413.0,457.0,133.0,-122.0
44399,96.0,478.0,498.0,-128.0
44400,296.0,183.0,71.0,-97.0
44401,279.0,80.0,186.0,-96.0
44402,258.0,129.0,445.0,-113.0
44403,133.0,442.0,437.0,-122.0
44404,204.0,464.0,25.0,-111.0
44405,183.0,322.0,304.0,-108.0
44406,153.0,459.0,52.0,-109.0
44407,278.0,425.0,153.0,-113.0
44408,364.0,474.0,46.0,-119.0
44409,103.0,246.0,420.0,-110.0
44410,296.0,413.0,36.0,-111.0
44411,254.0,334.0,79.0,-103.0
44412,209.0,128.0,210.0,-94.0
44413,456.0,317.0,271.0,-121.0
44414,268.0,379.0,337.0,-117.0
44415,153.0,6.0,81.0,-81.0
44416,29.0,131.0,40.0,-78.0
44417,487.0,434.0,116.0,-125.0
44418,438.0,463.0,213.0,-125.0
44419,234.0,368.0,148.0,-106.0
44420,224.0,105.0,78.0,-88.0
44421,318.0,388.0,498.0,-129.0
44422,4.0,381.0,265.0,-107.0
44423,327.0,118.0,6.0,-96.0
44424,81.0,40.0,78.0,-76.0
44425,174.0,232.0,287.0,-102.0
44426,121.0,134.0,15.0,-81.0
44427,486.0,364.0,467.0,-134.0
44428,190.0,108.0,299.0,-98.0
44429,496.0,39.0,62.0,-110.0
44430,419.0,319.0,150.0,-114.0
44431,323.0,272.0,163.0,-106.0
44432,499.0,2.0,110.0,-111.0
44433,207.0,17.0,458.0,-110.0
44434,403.0,84.0,129.0,-104.0
44435,338.0,408.0,120.0,-114.0
44436,1.0,342.0,203.0,-101.0
44437,32.0,253.0,415.0,-109.0
44438,416.0,487.0,387.0,-132.0
44439,35.0,178.0,395.0,-104.0
44440,159.0,408.0,351.0,-116.0
44441,370.0,326.0,369.0,-120.0
44442,55.0,424.0,145.0,-106.0
44443,446.0,359.0,488.0,-133.0
44444,322.0,234.0,332.0,-112.0
44445,366.0,111.0,37.0,-100.0
44446,318.0,202.0,177.0,-102.0
44447,24.0,382.0,20.0,-99.0
44448,246.0,453.0,366.0,-122.0
44449,346.0,55.0,81.0,-97.0
44450,271.0,282.0,5.0,-100.0
44451,16.0,234.0,396.0,-106.0
44452,158.0,69.0,408.0,-105.0
44453,14.0,146.0,141.0,-83.0
44454,238.0,114.0,148.0,-92.0
44455,333.0,181.0,232.0,-105.0
44456,454.0,143.0,102.0,-109.0
44457,12.0,84.0,343.0,-97.0
44458,213.0,225.0,408.0,-111.0
44459,146.0,254.0,56.0,-92.0
44460,479.0,219.0,2.0,-112.0
44461,44.0,165.0,97.0,-83.0
44462,31.0,89.0,133.0,-80.0
44463,327.0,119.0,369.0,-111.0
44464,357.0,79.0,75.0,-99.0
44465,320.0,494.0,430.0,-131.0
44466,364.0,413.0,367.0,-125.0
44467,194.0,391.0,406.0,-119.0
44468,281.0,19.0,361.0,-106.0
44469,435.0,208.0,290.0,-116.0
44470,184.0,132.0,219.0,-93.0
44471,472.0,51.0,38.0,-108.0
44472,362.0,42.0,47.0,-98.0
44473,75.0,101.0,348.0,-98.0
44474,339.0,358.0,86.0,-110.0
44475,421.0,461.0,0.0,-121.0
44476,58.0,219.0,368.0,-104.0
44477,276.0,497.0,315.0,-123.0
44478,360.0,300.0,429.0,-122.0
44479,35.0,497.0,270.0,-116.0
44480,227.0,343.0,180.0,-105.0
44481,221.0,280.0,120.0,-99.0
44482,271.0,172.0,46.0,-94.0
44483,0.0,267.0,265.0,-99.0
44484,363.0,477.0,368.0,-128.0
44485,418.0,272.0,181.0,-113.0
44486,295.0,15.0,160.0,-95.0
44487,251.0,107.0,202.0,-96.0
44488,278.0,267.0,426.0,-117.0
44489,425.0,392.0,136.0,-118.0
44490,377.0,362.0,455.0,-127.0
44491,426.0,41.0,442.0,-120.0
44492,472.0,417.0,134.0,-123.0
44493,35.0,486.0,54.0,-109.0
44494,29.0,177.0,69.0,-82.0
44495,261.0,301.0,95.0,-102.0
44496,226.0,479.0,271.0,-119.0
44497,389.0,73.0,199.0,-105.0
44498,206.0,457.0,20.0,-110.0
44499,106.0,255.0,127.0,-92.0
44500,191.0,255.0,113.0,-95.0
44501,242.0,416.0,60.0,-109.0
44502,304.0,440.0,278.0,-119.0
44503,465.0,17.0,259.0,-113.0
44504,275.0,413.0,423.0,-124.0
44505,394.0,298.0,314.0,-118.0
44506,130.0,241.0,19.0,-90.0
44507,71.0,337.0,305.0,-106.0
44508,16.0,453.0,55.0,-106.0
44509,114.0,250.0,215.0,-96.0
44510,25.0,294.0,52.0,-92.0
44511,91.0,14.0,197.0,-85.0
44512,402.0,239.0,55.0,-107.0
44513,143.0,346.0,263.0,-106.0
44514,14.0,242.0,419.0,-109.0
44515,9.0,147.0,36.0,-79.0
44516,201.0,446.0,26.0,-109.0
44517,78.0,495.0,322.0,-119.0
44518,187.0,68.0,434.0,-108.0
44519,461.0,223.0,133.0,-113.0
44520,116.0,218.0,85.0,-89.0
44521,83.0,168.0,159.0,-87.0
44522,285.0,141.0,253.0,-102.0
44523,181.0,184.0,81.0,-89.0
44524,486.0,406.0,104.0,-123.0
44525,383.0,151.0,150.0,-104.0
44526,304.0,99.0,472.0,-116.0
44527,192.0,270.0,211.0,-100.0
44528,370.0,427.0,65.0,-116.0
44529,349.0,239.0,156.0,-106.0
44530,4.0,200.0,183.0,-89.0
44531,340.0,356.0,236.0,-114.0
44532,183.0,457.0,355.0,-120.0
44533,195.0,58.0,237.0,-93.0
44534,161.0,498.0,480.0,-129.0
44535,14.0,334.0,338.0,-108.0
44536,448.0,495.0,319.0,-132.0
44537,344.0,302.0,495.0,-126.0
44538,421.0,379.0,465.0,-131.0
44539,420.0,338.0,135.0,-115.0
44540,129.0,479.0,271.0,-116.0
44541,392.0,167.0,73.0,-104.0
44542,162.0,305.0,407.0,-113.0
44543,373.0,161.0,266.0,-109.0
44544,203.0,400.0,323.0,-115.0
44545,84.0,307.0,35.0,-94.0
44546,22.0,289.0,180.0,-96.0
44547,174.0,106.0,207.0,-91.0
44548,346.0,425.0,448.0,-129.0
44549,90.0,484.0,274.0,-116.0
44550,418.0,118.0,109.0,-105.0
44551,333.0,220.0,140.0,-103.0
44552,49.0,179.0,464.0,-110.0
44553,87.0,40.0,373.0,-100.0
44554,299.0,268.0,73.0,-102.0
44555,405.0,206.0,441.0,-122.0
44556,337.0,333.0,438.0,-123.0
44557,198.0,47.0,373.0,-103.0
44558,41.0,275.0,494.0,-116.0
44559,100.0,56.0,279.0,-92.0
44560,493.0,323.0,311.0,-125.0
44561,128.0,47.0,50.0,-78.0
44562,53.0,476.0,209.0,-112.0
44563,53.0,292.0,268.0,-101.0
44564,484.0,223.0,148.0,-115.0
44565,155.0,493.0,175.0,-114.0
44566,258.0,51.0,4.0,-89.0
44567,495.0,437.0,445.0,-137.0
44568,43.0,304.0,314.0,-105.0
44569,388.0,269.0,264.0,-114.0
44570,121.0,260.0,172.0,-95.0
44571,458.0,195.0,156.0,-112.0
44572,299.0,364.0,114.0,-109.0
44573,218.0,230.0,158.0,-97.0
44574,47.0,131.0,24.0,-78.0
44575,350.0,3.0,156.0,-99.0
44576,301.0,65.0,300.0,-104.0
44577,107.0,124.0,46.0,-80.0
44578,491.0,329.0,346.0,-127.0
44579,468.0,92.0,69.0,-108.0
44580,405.0,155.0,442.0,-121.0
44581,149.0,291.0,246.0,-102.0
44582,368.0,399.0,91.0,-115.0
44583,410.0,384.0,406.0,-127.0
44584,54.0,469.0,129.0,-109.0
44585,400.0,185.0,151.0,-107.0
44586,147.0,74.0,103.0,-82.0
44587,401.0,14.0,67.0,-102.0
44588,176.0,134.0,224.0,-93.0
44589,411.0,205.0,328.0,-116.0
44590,218.0,305.0,346.0,-111.0
44591,219.0,360.0,62.0,-103.0
44592,398.0,1.0,290.0,-109.0
44593,307.0,80.0,142.0,-96.0
44594,417.0,120.0,179.0,-107.0
44595,129.0,40.0,202.0,-87.0
44596,93.0,353.0,224.0,-104.0
44597,304.0,215.0,365.0,-112.0
44598,98.0,193.0,170.0,-90.0
44599,242.0,179.0,259.0,-101.0
44600,201.0,329.0,193.0,-104.0
44601,78.0,95.0,39.0,-77.0
44602,236.0,1.0,259.0,-97.0
44603,78.0,492.0,230.0,-114.0
44604,242.0,382.0,298.0,-114.0
44605,253.0,161.0,108.0,-94.0
44606,95.0,41.0,444.0,-106.0
44607,102.0,144.0,105.0,-83.0
44608,485.0,173.0,50.0,-112.0
44609,479.0,32.0,487.0,-127.0
44610,211.0,241.0,89.0,-95.0
44611,487.0,400.0,165.0,-124.0
44612,49.0,5.0,403.0,-102.0
44613,349.0,177.0,213.0,-105.0
44614,167.0,73.0,271.0,-94.0
44615,252.0,180.0,386.0,-110.0
44616,187.0,426.0,393.0,-120.0
44617,192.0,214.0,310.0,-103.0
44618,149.0,381.0,448.0,-120.0
44619,230.0,327.0,398.0,-116.0
44620,139.0,225.0,242.0,-97.0
44621,18.0,260.0,400.0,-108.0
44622,86.0,62.0,429.0,-105.0
44623,381.0,238.0,140.0,-107.0
44624,496.0,273.0,89.0,-117.0
44625,120.0,325.0,387.0,-112.0
44626,32.0,156.0,418.0,-105.0
44627,56.0,186.0,333.0,-100.0
44628,287.0,272.0,277.0,-108.0
44629,207.0,65.0,405.0,-106.0
44630,418.0,441.0,341.0,-128.0
44631,182.0,470.0,129.0,-112.0
44632,269.0,484.0,91.0,-116.0
44633,491.0,249.0,47.0,-115.0
44634,241.0,441.0,122.0,-112.0
44635,125.0,38.0,72.0,-78.0
44636,466.0,196.0,321.0,-119.0
44637,441.0,102.0,35.0,-106.0
44638,359.0,235.0,205.0,-108.0
44639,285.0,67.0,328.0,-105.0
44640,395.0,139.0,75.0,-103.0
44641,93.0,369.0,462.0,-119.0
44642,233.0,440.0,98.0,-111.0
44643,224.0,179.0,479.0,-115.0
44644,312.0,309.0,293.0,-113.0
44645,94.0,229.0,181.0,-93.0
44646,39.0,352.0,407.0,-114.0
44647,328.0,321.0,22.0,-106.0
44648,234.0,364.0,324.0,-114.0
44649,105.0,89.0,26.0,-78.0
44650,284.0,442.0,136.0,-114.0
44651,300.0,235.0,448.0,-118.0
44652,143.0,195.0,152.0,-91.0
44653,481.0,478.0,193.0,-128.0
44654,477.0,396.0,332.0,-128.0
44655,31.0,25.0,331.0,-95.0
44656,96.0,339.0,175.0,-100.0
44657,238.0,83.0,446.0,-111.0
44658,217.0,86.0,61.0,-87.0
44659,111.0,381.0,171.0,-104.0
44660,473.0,407.0,1.0,-121.0
44661,170.0,173.0,240.0,-96.0
44662,16.0,215.0,306.0,-99.0
44663,265.0,74.0,316.0,-103.0
44664,222.0,496.0,441.0,-128.0
44665,96.0,442.0,175.0,-109.0
44666,148.0,34.0,458.0,-108.0
44667,358.0,237.0,357.0,-115.0
44668,114.0,253.0,203.0,-96.0
44669,128.0,278.0,477.0,-116.0
44670,105.0,216.0,255.0,-97.0
44671,286.0,229.0,105.0,-99.0
44672,337.0,485.0,362.0,-127.0
44673,426.0,206.0,425.0,-122.0
44674,46.0,353.0,366.0,-111.0
44675,3.0,193.0,246.0,-93.0
44676,267.0,279.0,45.0,-100.0
44677,421.0,419.0,485.0,-134.0
44678,133.0,9.0,307.0,-95.0
44679,478.0,253.0,134.0,-115.0
44680,190.0,418.0,475.0,-124.0
44681,269.0,321.0,253.0,-109.0
44682,35.0,64.0,272.0,-90.0
44683,235.0,12.0,256.0,-96.0
44684,204.0,267.0,144.0,-98.0
44685,66.0,402.0,370.0,-115.0
44686,454.0,324.0,266.0,-121.0
44687,11.0,188.0,122.0,-85.0
44688,114.0,182.0,96.0,-86.0
44689,219.0,337.0,60.0,-102.0
44690,478.0,329.0,312.0,-124.0
44691,96.0,308.0,476.0,-117.0
44692,187.0,20.0,437.0,-108.0
44693,287.0,471.0,386.0,-126.0
44694,459.0,221.0,213.0,-115.0
44695,278.0,198.0,466.0,-117.0
44696,481.0,253.0,416.0,-127.0
44697,416.0,351.0,148.0,-116.0
44698,217.0,430.0,287.0,-115.0
44699,289.0,87.0,80.0,-93.0
44700,131.0,225.0,64.0,-89.0
44701,239.0,304.0,337.0,-111.0
44702,105.0,97.0,411.0,-104.0
44703,392.0,437.0,482.0,-133.0
44704,359.0,237.0,1.0,-104.0
44705,90.0,180.0,302.0,-98.0
44706,300.0,417.0,261.0,-117.0
44707,195.0,83.0,71.0,-85.0
44708,39.0,304.0,467.0,-115.0
44709,155.0,384.0,23.0,-102.0
44710,483.0,286.0,499.0,-133.0
44711,59.0,39.0,27.0,-72.0
44712,240.0,318.0,443.0,-119.0
44713,13.0,323.0,174.0,-98.0
44714,436.0,213.0,44.0,-109.0
44715,285.0,20.0,425.0,-111.0
44716,262.0,97.0,15.0,-90.0
44717,129.0,61.0,395.0,-103.0
44718,40.0,69.0,85.0,-75.0
44719,281.0,231.0,223.0,-103.0
44720,315.0,306.0,320.0,-114.0
44721,182.0,395.0,185.0,-108.0
44722,47.0,484.0,2.0,-109.0
44723,38.0,409.0,11.0,-102.0
44724,458.0,109.0,159.0,-110.0
44725,184.0,231.0,79.0,-93.0
44726,342.0,160.0,337.0,-111.0
44727,428.0,362.0,288.0,-122.0
44728,236.0,80.0,67.0,-88.0
44729,403.0,151.0,443.0,-121.0
44730,341.0,162.0,477.0,-120.0
44731,483.0,134.0,154.0,-112.0
44732,207.0,451.0,257.0,-115.0
44733,461.0,477.0,23.0,-125.0
44734,257.0,395.0,414.0,-121.0
44735,454.0,110.0,23.0,-107.0
44736,244.0,166.0,404.0,-110.0
44737,383.0,122.0,86.0,-102.0
44738,29.0,87.0,454.0,-107.0
44739,173.0,432.0,93.0,-108.0
44740,153.0,384.0,135.0,-104.0
44741,222.0,5.0,446.0,-110.0
44742,140.0,339.0,411.0,-115.0
44743,98.0,440.0,277.0,-113.0
44744,275.0,462.0,76.0,-114.0
44745,51.0,473.0,181.0,-111.0
44746,137.0,232.0,337.0,-104.0
44747,261.0,43.0,421.0,-110.0
44748,124.0,150.0,383.0,-104.0
44749,430.0,454.0,276.0,-127.0
44750,430.0,293.0,295.0,-119.0
44751,489.0,281.0,338.0,-124.0
44752,28.0,151.0,247.0,-91.0
44753,311.0,479.0,169.0,-119.0
44754,490.0,133.0,494.0,-129.0
44755,218.0,182.0,36.0,-91.0
44756,396.0,7.0,326.0,-111.0
44757,229.0,414.0,115.0,-109.0
44758,407.0,127.0,357.0,-115.0
44759,205.0,360.0,399.0,-117.0
44760,343.0,192.0,355.0,-113.0
44761,271.0,136.0,430.0,-112.0
44762,313.0,79.0,223.0,-100.0
44763,237.0,236.0,432.0,-114.0
44764,30.0,295.0,83.0,-93.0
44765,28.0,289.0,459.0,-114.0
44766,78.0,294.0,65.0,-93.0
44767,79.0,431.0,201.0,-108.0
44768,2.0,333.0,303.0,-106.0
44769,199.0,177.0,466.0,-113.0
44770,425.0,111.0,493.0,-124.0
44771,471.0,157.0,146.0,-112.0
44772,428.0,467.0,354.0,-130.0
44773,186.0,309.0,249.0,-104.0
44774,301.0,449.0,476.0,-130.0
44775,37.0,371.0,172.0,-102.0
44776,486.0,8.0,101.0,-110.0
44777,350.0,423.0,229.0,-119.0
44778,396.0,41.0,227.0,-106.0
44779,289.0,240.0,385.0,-113.0
44780,16.0,145.0,458.0,-108.0
44781,477.0,7.0,254.0,-114.0
44782,201.0,29.0,163.0,-88.0
44783,215.0,51.0,182.0,-91.0
44784,423.0,216.0,359.0,-119.0
44785,156.0,111.0,200.0,-90.0
44786,412.0,297.0,354.0,-121.0
44787,130.0,322.0,36.0,-96.0
44788,343.0,34.0,235.0,-103.0
44789,444.0,393.0,145.0,-120.0
44790,75.0,150.0,263.0,-93.0
44791,358.0,452.0,429.0,-130.0
44792,279.0,11.0,295.0,-102.0
44793,273.0,320.0,363.0,-115.0
44794,137.0,104.0,357.0,-101.0
44795,397.0,448.0,139.0,-120.0
44796,313.0,338.0,51.0,-107.0
44797,450.0,222.0,401.0,-123.0
44798,28.0,80.0,465.0,-108.0
44799,315.0,132.0,342.0,-109.0
44800,124.0,306.0,373.0,-110.0
44801,8.0,60.0,291.0,-92.0
44802,81.0,114.0,491.0,-111.0
44803,275.0,486.0,484.0,-132.0
44804,315.0,16.0,436.0,-113.0
44805,204.0,186.0,365.0,-106.0
44806,2.0,223.0,275.0,-97.0
44807,188.0,188.0,10.0,-89.0
44808,344.0,412.0,134.0,-115.0
44809,107.0,176.0,41.0,-84.0
44810,316.0,195.0,75.0,-99.0
44811,260.0,465.0,456.0,-128.0
44812,88.0,226.0,59.0,-87.0
44813,294.0,248.0,86.0,-100.0
44814,178.0,499.0,90.0,-113.0
44815,373.0,476.0,138.0,-121.0
44816,91.0,24.0,231.0,-87.0
44817,418.0,324.0,408.0,-125.0
44818,358.0,50.0,187.0,-102.0
44819,228.0,8.0,253.0,-96.0
44820,426.0,428.0,309.0,-126.0
44821,223.0,17.0,189.0,-91.0
44822,276.0,347.0,69.0,-105.0
44823,429.0,356.0,310.0,-122.0
44824,75.0,220.0,380.0,-105.0
44825,298.0,441.0,371.0,-123.0
44826,139.0,253.0,243.0,-99.0
44827,426.0,176.0,483.0,-125.0
44828,119.0,410.0,479.0,-123.0
44829,13.0,137.0,196.0,-87.0
44830,18.0,391.0,58.0,-101.0
44831,224.0,157.0,213.0,-96.0
44832,472.0,442.0,430.0,-135.0
44833,58.0,373.0,306.0,-109.0
44834,440.0,167.0,248.0,-113.0
44835,473.0,327.0,389.0,-127.0
44836,458.0,237.0,130.0,-113.0
44837,4.0,309.0,324.0,-105.0
44838,490.0,346.0,25.0,-119.0
44839,489.0,399.0,229.0,-125.0
44840,470.0,395.0,458.0,-134.0
44841,94.0,401.0,167.0,-105.0
44842,35.0,276.0,398.0,-109.0
44843,437.0,449.0,17.0,-121.0
44844,183.0,28.0,10.0,-82.0
44845,275.0,51.0,171.0,-95.0
44846,133.0,419.0,29.0,-105.0
44847,437.0,235.0,262.0,-115.0
44848,321.0,387.0,184.0,-113.0
44849,33.0,118.0,468.0,-109.0
44850,37.0,252.0,357.0,-104.0
44851,54.0,447.0,355.0,-117.0
44852,300.0,152.0,13.0,-95.0
44853,462.0,201.0,130.0,-112.0
44854,437.0,92.0,2.0,-105.0
44855,399.0,122.0,440.0,-120.0
44856,479.0,227.0,481.0,-129.0
44857,388.0,112.0,376.0,-115.0
44858,207.0,295.0,435.0,-116.0
44859,137.0,334.0,426.0,-115.0
44860,300.0,459.0,337.0,-123.0
44861,474.0,417.0,447.0,-135.0
44862,331.0,367.0,303.0,-117.0
44863,197.0,212.0,301.0,-103.0
44864,250.0,439.0,445.0,-126.0
44865,362.0,363.0,425.0,-125.0
44866,487.0,406.0,87.0,-123.0
44867,298.0,190.0,148.0,-99.0
44868,499.0,467.0,419.0,-137.0
44869,374.0,311.0,473.0,-126.0
44870,54.0,172.0,259.0,-93.0
44871,122.0,412.0,27.0,-104.0
44872,194.0,5.0,310.0,-98.0
44873,481.0,470.0,21.0,-126.0
44874,368.0,196.0,222.0,-108.0
44875,8.0,347.0,398.0,-113.0
44876,409.0,284.0,364.0,-121.0
44877,176.0,43.0,229.0,-91.0
44878,445.0,477.0,31.0,-124.0
44879,209.0,443.0,55.0,-109.0
44880,126.0,63.0,126.0,-82.0
44881,31.0,391.0,367.0,-113.0
44882,318.0,179.0,438.0,-116.0
44883,453.0,489.0,85.0,-125.0
44884,251.0,118.0,439.0,-112.0
44885,35.0,56.0,1.0,-71.0
44886,451.0,326.0,405.0,-127.0
44887,381.0,459.0,159.0,-121.0
44888,122.0,230.0,10.0,-88.0
44889,411.0,359.0,375.0,-125.0
44890,116.0,475.0,302.0,-117.0
44891,97.0,16.0,83.0,-77.0
44892,309.0,311.0,321.0,-114.0
44893,11.0,119.0,168.0,-84.0
44894,396.0,38.0,442.0,-119.0
44895,229.0,122.0,342.0,-104.0
44896,384.0,21.0,142.0,-102.0
44897,56.0,154.0,21.0,-80.0
44898,350.0,490.0,178.0,-122.0
44899,295.0,355.0,51.0,-107.0
44900,443.0,210.0,307.0,-117.0
44901,260.0,425.0,247.0,-115.0
44902,37.0,487.0,275.0,-115.0
44903,187.0,125.0,433.0,-109.0
44904,102.0,220.0,426.0,-109.0
44905,68.0,299.0,1.0,-93.0
44906,329.0,53.0,89.0,-96.0
44907,13.0,78.0,103.0,-77.0
44908,106.0,256.0,304.0,-102.0
44909,162.0,241.0,39.0,-91.0
44910,33.0,129.0,370.0,-100.0
44911,325.0,166.0,78.0,-99.0
44912,204.0,108.0,25.0,-86.0
44913,370.0,489.0,272.0,-125.0
44914,111.0,161.0,287.0,-96.0
44915,165.0,338.0,223.0,-104.0
44916,281.0,59.0,298.0,-102.0
44917,167.0,212.0,492.0,-116.0
44918,444.0,450.0,134.0,-123.0
44919,168.0,173.0,470.0,-113.0
44920,202.0,157.0,372.0,-106.0
44921,337.0,14.0,434.0,-114.0
44922,78.0,98.0,126.0,-81.0
44923,18.0,270.0,298.0,-101.0
44924,232.0,191.0,394.0,-110.0
44925,197.0,473.0,478.0,-128.0
44926,356.0,176.0,352.0,-113.0
44927,415.0,336.0,349.0,-122.0
44928,124.0,321.0,275.0,-105.0
44929,486.0,260.0,188.0,-117.0
44930,167.0,6.0,276.0,-94.0
44931,208.0,390.0,463.0,-123.0
44932,115.0,203.0,306.0,-100.0
44933,434.0,37.0,283.0,-112.0
44934,474.0,142.0,259.0,-115.0
44935,188.0,121.0,298.0,-99.0
44936,131.0,232.0,202.0,-95.0
44937,296.0,399.0,95.0,-111.0
44938,340.0,212.0,49.0,-101.0
44939,324.0,494.0,220.0,-122.0
44940,6.0,364.0,200.0,-102.0
44941,4.0,323.0,291.0,-104.0
44942,348.0,81.0,6.0,-97.0
44943,492.0,205.0,87.0,-114.0
44944,415.0,196.0,13.0,-106.0
44945,222.0,160.0,111.0,-92.0
44946,347.0,175.0,129.0,-102.0
44947,410.0,431.0,399.0,-129.0
44948,442.0,347.0,1.0,-116.0
44949,253.0,278.0,459.0,-118.0
44950,326.0,84.0,157.0,-98.0
44951,246.0,252.0,92.0,-98.0
44952,294.0,317.0,8.0,-104.0
44953,470.0,106.0,395.0,-121.0
44954,439.0,39.0,37.0,-105.0
44955,96.0,167.0,188.0,-89.0
44956,305.0,413.0,254.0,-117.0
44957,236.0,299.0,380.0,-113.0
44958,288.0,119.0,420.0,-112.0
44959,251.0,177.0,269.0,-102.0
44960,122.0,211.0,154.0,-91.0
44961,56.0,324.0,17.0,-95.0
44962,406.0,198.0,339.0,-116.0
44963,231.0,179.0,194.0,-97.0
44964,8.0,422.0,18.0,-103.0
44965,151.0,372.0,472.0,-121.0
44966,346.0,116.0,216.0,-103.0
44967,78.0,73.0,46.0,-75.0
44968,340.0,54.0,265.0,-104.0
44969,13.0,177.0,166.0,-87.0
44970,196.0,208.0,353.0,-106.0
44971,210.0,72.0,180.0,-91.0
44972,396.0,147.0,415.0,-118.0
44973,423.0,146.0,131.0,-107.0
44974,127.0,123.0,391.0,-104.0
44975,78.0,499.0,251.0,-116.0
44976,338.0,380.0,466.0,-127.0
44977,349.0,144.0,483.0,-120.0
44978,381.0,354.0,104.0,-113.0
44979,185.0,146.0,212.0,-94.0
44980,197.0,46.0,467.0,-111.0
44981,80.0,291.0,30.0,-92.0
44982,143.0,101.0,253.0,-93.0
44983,270.0,38.0,361.0,-106.0
44984,432.0,281.0,368.0,-122.0
44985,410.0,266.0,76.0,-110.0
44986,359.0,21.0,239.0,-104.0
44987,127.0,309.0,497.0,-119.0
44988,421.0,23.0,248.0,-109.0
44989,205.0,52.0,310.0,-99.0
44990,74.0,477.0,419.0,-123.0
44991,150.0,86.0,192.0,-88.0
44992,118.0,340.0,427.0,-115.0
44993,95.0,366.0,74.0,-100.0
44994,468.0,255.0,185.0,-116.0
44995,465.0,13.0,16.0,-107.0
44996,83.0,284.0,13.0,-92.0
44997,166.0,275.0,35.0,-94.0
44998,148.0,411.0,85.0,-105.0
44999,317.0,324.0,344.0,-116.0
45000,11.0,32.0,91.0,-74.0
45001,133.0,313.0,93.0,-97.0
45002,315.0,101.0,219.0,-101.0
45003,50.0,297.0,409.0,-111.0
45004,45.0,109.0,331.0,-97.0
45005,60.0,58.0,191.0,-84.0
45006,431.0,347.0,261.0,-120.0
45007,238.0,345.0,155.0,-105.0
45008,280.0,385.0,295.0,-115.0
45009,452.0,464.0,48.0,-123.0
45010,230.0,316.0,419.0,-117.0
45011,116.0,386.0,458.0,-120.0
45012,76.0,221.0,304.0,-100.0
45013,124.0,130.0,205.0,-90.0
45014,287.0,15.0,0.0,-91.0
45015,322.0,470.0,398.0,-128.0
45016,468.0,125.0,228.0,-113.0
45017,379.0,270.0,328.0,-116.0
45018,155.0,209.0,364.0,-105.0
45019,462.0,252.0,393.0,-124.0
45020,412.0,252.0,275.0,-115.0
45021,193.0,31.0,173.0,-88.0
45022,165.0,121.0,111.0,-86.0
45023,431.0,444.0,495.0,-136.0
45024,242.0,371.0,46.0,-105.0
45025,40.0,352.0,147.0,-100.0
45026,420.0,27.0,268.0,-110.0
45027,37.0,386.0,49.0,-100.0
45028,417.0,185.0,234.0,-111.0
45029,0.0,195.0,348.0,-101.0
45030,271.0,237.0,229.0,-103.0
45031,484.0,297.0,436.0,-129.0
45032,157.0,129.0,111.0,-86.0
45033,214.0,63.0,123.0,-88.0
45034,86.0,250.0,224.0,-96.0
45035,383.0,51.0,72.0,-100.0
45036,488.0,128.0,277.0,-117.0
45037,84.0,59.0,352.0,-98.0
45038,137.0,246.0,477.0,-115.0
45039,459.0,84.0,198.0,-111.0
45040,487.0,379.0,425.0,-132.0
45041,239.0,259.0,375.0,-111.0
45042,8.0,454.0,480.0,-124.0
45043,373.0,91.0,384.0,-114.0
45044,77.0,40.0,273.0,-91.0
45045,225.0,167.0,191.0,-96.0
45046,262.0,379.0,385.0,-119.0
45047,7.0,486.0,165.0,-111.0
45048,236.0,349.0,41.0,-103.0
